Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
539216,GARMNTMNTR,B,5.15,5.16,4.90,5.06,141334,7.10,200
500313,OILCOUNTUB,T,24.20,24.20,22.90,22.95,30553,7.08,127
503031,PENINLAND,T,14.55,15.35,14.25,14.47,47300,7.07,142
530043,ACKNIT,X,159.00,162.00,158.00,161.30,4393,7.07,43
521228,TATIAGLOB,X,1.15,1.15,1.15,1.15,610093,7.02,57
513488,SSWRL,X,28.70,28.70,25.20,28.10,25553,7.01,96
523204,ABAN,B,51.30,51.30,49.50,49.60,14077,7.01,277
519383,ANIKINDS,B,41.20,42.45,41.15,41.65,16732,7.00,158
539226,RUDRA,T,95.85,95.85,94.00,94.25,7366,7.00,70
532850,MIC,T,11.25,11.70,11.01,11.52,61419,6.99,207
533259,SASTASUNDR,B,299.55,301.30,295.00,295.80,2355,6.99,244
539662,BFLAFL,X,25.00,25.00,22.80,22.80,30488,6.98,280
540361,DANUBE,XT,28.70,30.10,28.60,28.60,24232,6.93,130
523207,KOKUYOCMLN,B,75.00,77.70,75.00,75.40,8969,6.90,139
530365,ORIENTBELL,B,554.00,554.00,520.90,524.95,1303,6.89,191
532799,HUBTOWN,T,52.80,53.75,51.00,51.75,13200,6.88,132
538562,SKIPPER,B,70.70,71.70,68.95,69.30,9790,6.88,170
543462,DEVIT,B,223.00,226.25,205.00,216.60,3089,6.87,261
500069,QUESTCAP,X,226.20,229.00,220.00,221.45,3055,6.87,36
500449,HOCL,B,27.30,27.90,27.00,27.30,25017,6.85,204
540718,AKM,M,57.00,57.05,57.00,57.05,12000,6.84,4
514428,HINDADH,X,391.00,410.00,391.00,397.40,1725,6.83,134
540704,MATRIMONY,A,616.05,616.05,598.75,600.00,1122,6.77,207
541352,MEGASTAR,T,256.50,270.90,255.00,263.75,2605,6.77,107
522134,ARTSONEN,X,84.75,84.75,82.50,82.70,8103,6.74,179
531287,NATPLASTI,X,86.45,87.80,83.00,85.95,7864,6.73,53
543512,AVROIND,B,120.35,120.90,116.10,119.40,5613,6.73,68
532707,DYNPRO,B,386.00,395.00,379.15,381.00,1736,6.72,172
505163,ZFSTEERING,X,535.00,538.00,524.00,527.50,1268,6.71,77
509048,LANCORHOL,X,29.45,29.85,27.75,28.30,23651,6.69,81
532771,JHS,B,22.10,23.20,21.55,22.80,29648,6.69,343
539518,UDAYJEW,XT,145.00,145.00,138.10,139.20,4752,6.69,231
533520,YAARI,B,35.80,36.40,34.55,34.95,18973,6.67,221
538180,GOLDLINE,Z,0.95,0.95,0.88,0.92,729609,6.65,988
531216,COMFINTE,X,29.85,29.85,27.10,28.10,23392,6.63,136
523676,GOLKUNDIA,X,119.30,134.40,118.70,122.85,5329,6.63,84
506734,MYSORPETRO,X,122.45,124.90,116.40,122.30,5456,6.63,74
506480,GOCLCORP,B,286.75,287.00,274.90,278.45,2377,6.62,135
523708,EIMCOELECO,B,441.30,454.00,428.10,439.25,1496,6.62,111
511208,IVC,B,7.99,8.09,7.83,7.94,83180,6.60,201
522108,YUKEN,B,477.80,486.15,466.05,470.85,1386,6.59,199
590122,ASHIKACR,X,36.00,37.70,36.00,37.10,18023,6.59,107
501848,GLOBOFFS,X,53.80,55.65,52.50,53.95,12185,6.58,117
532673,KMSUGAR,B,25.75,25.85,25.30,25.45,25661,6.54,221
540693,SHISHIND,T,180.55,180.55,173.60,179.70,3647,6.54,116
590006,AMRUTANJAN,B,732.00,745.95,726.40,731.35,889,6.53,199
532773,GLOBALVECT,B,52.95,58.20,51.15,55.20,12008,6.53,367
543210,AARTISURF,B,742.60,747.15,730.75,733.25,888,6.52,215
543365,MASPTOP50,B,25.75,26.29,25.73,25.98,24972,6.49,348
540673,SIS,A,416.55,417.55,410.35,411.80,1576,6.49,279
531146,MEDICAMEQ,B,911.60,915.00,890.00,893.95,716,6.49,105
504028,GEE,X,78.95,80.75,78.00,78.70,8129,6.42,103
505720,HERCULES,B,187.20,190.65,183.45,185.20,3421,6.40,177
536507,FLFL,T,7.15,7.17,6.92,7.10,89097,6.38,175
539399,BELLACASA,B,161.30,162.20,158.05,161.00,3935,6.37,39
543475,EKENNIS,M,199.00,199.00,199.00,199.00,3200,6.37,2
526169,MULTIBASE,X,210.40,210.40,200.60,203.50,3129,6.36,52
538964,MERCURYLAB,X,578.00,582.00,578.00,582.00,1094,6.35,5
538715,DHABRIYA,X,125.00,125.40,123.20,125.00,5096,6.35,28
519260,SANWARIA,Z,0.75,0.80,0.75,0.77,811954,6.33,379
504605,UNIABEXAL,X,718.00,718.00,660.05,680.00,923,6.32,65
526885,SARLAPOLY,B,45.90,46.25,45.05,45.40,13856,6.32,294
538882,EMERALD,XT,31.85,31.85,29.30,29.30,21160,6.29,110
543616,TLL,M,129.65,130.00,129.65,130.00,4800,6.24,4
526668,KAMATHOTEL,T,88.50,92.70,88.50,89.10,6995,6.24,82
541096,BPLPHARMA,XT,358.00,376.50,358.00,376.00,1663,6.23,50
505192,SMLISUZU,B,725.80,739.90,710.70,722.25,861,6.21,110
507998,SIMMOND,XT,71.00,71.00,67.00,68.20,9048,6.20,55
540694,ANG,B,144.00,145.90,142.10,142.60,4328,6.20,171
540937,MEDICO,T,213.90,225.00,213.90,214.05,2880,6.19,43
500350,RSWM,B,321.00,321.00,312.40,319.10,1963,6.19,320
517536,ONWARDTEC,B,264.45,270.00,263.00,263.00,2346,6.18,200
543256,RFLL,X,18.30,18.60,17.60,18.30,34150,6.17,51
539148,SHIVALIK,B,793.40,807.05,787.25,807.05,772,6.17,112
533452,DELPHIFX,B,469.85,473.55,425.35,432.95,1397,6.17,196
540786,SHARIKA,B,7.90,7.90,7.02,7.43,83314,6.16,248
543415,ANANDRATHI,B,717.00,717.00,704.15,706.20,873,6.16,150
537253,SUNLOC,XT,121.90,121.90,114.05,117.85,5316,6.15,78
519483,TAIIND,X,49.60,49.60,49.60,49.60,12376,6.14,45
500173,GFLLIMITED,B,67.00,67.00,65.50,65.90,9253,6.14,94
523371,MAWANASUG,B,78.45,79.95,78.45,78.80,7732,6.14,151
532605,JBMA,B,405.30,413.00,405.30,408.70,1495,6.13,198
500102,BALLARPUR,Z,1.11,1.19,1.11,1.19,517114,6.12,136
509820,HUHTAMAKI,B,222.05,222.55,218.95,219.35,2767,6.12,254
520075,SAMKRG,X,149.00,151.30,148.95,150.65,4069,6.11,71
532408,MEGASOFT,B,38.90,39.00,37.50,37.75,15884,6.11,142
500052,BEPL,A,115.05,115.05,112.40,112.85,5408,6.10,309
570004,JISLDVREQS,B,19.65,20.45,19.35,19.85,30532,6.10,318
500189,NXTDIGITAL,B,387.00,408.90,387.00,400.25,1527,6.09,171
507815,GILLETTE,A,5200.00,5223.45,5168.90,5178.95,117,6.08,80
532419,SMARTLINK,B,160.55,162.00,155.50,156.70,3852,6.08,201
590062,ANDHRSUGAR,B,138.95,138.95,135.20,135.85,4446,6.08,296
542579,AGOL,T,71.10,77.00,71.10,72.45,8330,6.06,50
531810,METALCO,X,90.00,90.00,87.30,89.55,6802,6.05,91
526247,PREMEXPLQ,B,440.00,452.30,431.70,438.60,1373,6.01,169
500160,GTL,B,7.90,8.07,7.90,7.98,75402,6.01,231
530109,ANUPAM,X,2.42,2.45,2.37,2.38,250210,6.00,563
513121,ORICON,B,29.50,29.50,29.00,29.05,20482,5.98,134
506910,JAYSYN,X,78.90,79.95,75.20,76.85,7701,5.94,120
530045,TITANSEC,X,19.70,19.70,19.10,19.25,30531,5.91,136
526227,FILATEX,A,96.50,97.70,96.20,96.75,6109,5.91,373
523369,DCMSRMIND,B,78.50,78.85,77.10,77.60,7594,5.91,228
504648,BOMBWIR,X,33.65,33.70,30.50,33.65,18223,5.90,150
535730,KHOOBSURAT,XT,1.90,1.93,1.86,1.89,312130,5.90,710
507598,KLRFM,XT,126.90,127.40,120.50,127.40,4652,5.87,53
500150,FOSECOIND,B,2009.00,2022.00,1993.65,2019.75,292,5.86,68
539314,UNIAUTO,B,130.00,132.45,121.30,124.55,4632,5.84,68
590137,SETFNIFBK,B,422.04,424.00,420.50,422.69,1381,5.83,131
523586,INDTONER,X,195.55,195.55,191.65,192.35,3024,5.82,61
539289,AURUM,T,116.95,119.95,113.10,117.60,4959,5.79,150
590104,JUNIORBEES,B,454.02,458.47,454.02,457.02,1263,5.77,150
530697,ZENLABS,XT,77.45,77.45,73.00,76.20,7670,5.77,67
504908,DUNCANENG,X,389.75,389.75,365.30,370.90,1521,5.74,121
509438,BENARAS,X,2800.00,2800.00,2751.00,2790.00,205,5.73,22
538943,SONAL,X,139.05,139.05,139.05,139.05,4119,5.73,83
505412,WENDT,B,7937.25,7952.20,7839.65,7942.45,72,5.71,42
531364,EKANSH,X,47.05,47.15,47.05,47.15,12118,5.71,53
507789,JAGSNPHARM,B,341.25,349.25,340.10,341.40,1650,5.67,142
533275,GAL,B,2.80,2.85,2.30,2.76,208875,5.67,98
506248,AMNPLST,X,100.00,100.15,96.50,97.60,5785,5.66,110
526666,BIL,B,205.15,218.65,205.10,209.85,2708,5.66,96
512165,ABANSENT,X,129.95,130.00,125.00,129.50,4429,5.64,50
511658,NETTLINX,X,86.00,86.00,81.00,83.90,6684,5.61,56
500672,NOVARTIND,B,678.40,678.95,660.15,669.00,835,5.60,92
503641,ZODIACVEN,XT,39.50,39.90,37.65,38.40,14502,5.58,63
532729,UTTAMSUGAR,B,245.60,246.50,243.00,243.05,2278,5.57,209
531260,SUNEDISON,X,474.20,483.00,453.25,480.20,1181,5.56,70
526407,RPIL,X,42.05,43.00,42.05,42.15,13112,5.56,98
532946,BANG,B,50.35,53.30,50.15,52.60,10760,5.56,275
526173,ANDREWYU,B,20.30,20.85,20.10,20.40,27313,5.55,220
523828,MENONBE,B,102.00,102.00,99.10,100.10,5549,5.55,123
532759,ATLANTA,T,18.95,19.20,18.95,18.95,29263,5.55,88
538540,RLFL,X,1.21,1.23,1.13,1.13,476283,5.52,354
535719,QUEST,XT,39.50,40.40,36.65,40.05,14351,5.51,123
532090,VANDANA,XT,1.91,2.00,1.83,1.91,285100,5.50,37
512161,SECURKLOUD,B,63.05,63.25,59.70,60.40,9046,5.49,309
532994,ARCHIDPLY,B,70.75,72.50,69.75,70.00,7739,5.49,274
500456,PASUPTAC,B,32.40,33.20,32.20,32.55,16800,5.48,262
531278,ELIXIR,X,42.00,42.00,39.60,40.95,13487,5.47,149
590065,IMPAL,B,756.25,770.55,756.00,758.60,717,5.47,105
539359,PRITIKAUTO,B,17.70,17.75,17.25,17.40,31297,5.46,84
532661,RML,B,377.00,386.70,370.00,371.35,1454,5.42,156
538891,MCLOUD,X,325.45,325.45,319.50,321.25,1689,5.41,16
532721,VISASTEEL,B,17.25,17.25,16.40,16.40,32175,5.36,291
531746,PRAENG,B,16.49,16.49,15.50,15.56,33407,5.35,163
509162,INDAG,X,78.90,79.95,75.05,75.60,6852,5.28,140
524212,WANBURY,T,65.05,65.05,61.55,62.00,8451,5.27,47
523537,APMIN,X,59.65,59.65,58.30,59.40,8903,5.27,89
542131,MAN50ETF,B,190.38,191.62,190.35,191.02,2761,5.27,56
539527,CREATIVE,X,590.05,602.95,575.55,594.75,889,5.26,26
500215,ATFL,B,780.00,798.00,775.05,787.15,669,5.26,114
503169,RUBYMILLS,B,226.85,228.15,219.00,221.55,2337,5.24,119
509486,CAPRIHANS,X,142.00,142.00,136.00,139.45,3749,5.22,67
539872,BAJAJHCARE,B,366.20,369.45,363.30,364.25,1429,5.22,182
541445,WAA,M,40.00,40.90,40.00,40.90,12800,5.21,8
526231,STDSFAC,XT,97.00,97.00,88.65,92.65,5597,5.21,47
524570,PODARPIGQ,B,282.70,285.05,278.45,280.45,1849,5.21,134
532774,INSPIRISYS,B,48.40,48.60,43.10,44.95,11435,5.21,135
512229,VERITAS,XT,129.90,129.90,129.90,129.90,3995,5.19,32
520113,VESUVIUS,B,1563.10,1593.90,1548.50,1550.70,331,5.18,130
501295,IITL,B,83.60,86.10,82.55,84.25,6164,5.18,112
531156,ALFAVIO,X,14.25,14.25,14.25,14.25,36212,5.16,28
530611,STURDY,XT,1.00,1.00,0.95,0.99,524518,5.15,621
521005,TITANIN,XT,28.00,28.00,26.50,27.70,18788,5.13,145
512527,SUPER,X,807.00,840.00,802.00,833.55,626,5.13,46
543375,PROMAX,M,34.25,34.25,34.05,34.05,15000,5.12,3
512020,ZSARACOM,X,3339.00,3376.95,3205.00,3357.60,153,5.10,50
539400,MALLCOM,B,698.00,721.45,690.00,698.40,725,5.08,123
533260,CAREERP,B,127.60,135.00,126.50,129.20,3874,5.05,291
515059,MADHUDIN,X,21.50,22.55,21.00,22.55,22564,5.05,58
540679,SMSLIFE,B,660.05,676.10,660.05,666.80,753,5.03,37
531373,THEBYKE,B,43.15,43.40,42.20,42.90,11748,5.00,118
543346,AASHKA,M,41.35,42.35,41.35,41.50,12000,4.99,10
536493,JK AGRI,X,475.00,475.00,468.30,472.90,1055,4.97,37
532015,GRAVITY,XT,6.25,6.56,5.94,6.49,77817,4.97,258
532674,BASML,B,47.55,49.15,47.55,48.35,10206,4.95,236
500041,BANARISUG,B,2813.05,2931.30,2802.05,2902.60,174,4.95,72
502090,SAGCEM,A,200.00,204.45,198.00,200.85,2465,4.95,153
540311,JITFINFRA,T,120.70,124.70,118.80,124.30,4000,4.95,43
539132,VEGETABLE,X,51.95,51.95,49.75,51.00,9826,4.94,113
514266,ZENIFIB,X,80.75,80.75,74.00,74.30,6462,4.94,141
512359,SWORDEDGE,X,0.59,0.61,0.59,0.60,817148,4.93,737
526263,MOLDTEK,B,105.00,107.55,103.25,104.40,4668,4.91,231
506981,BLUECHIPT,X,134.60,139.90,134.00,134.90,3593,4.89,39
533644,UJAAS,T,3.10,3.17,3.01,3.08,158248,4.89,258
526492,RISHIROOP,X,105.00,108.70,100.25,105.45,4616,4.88,52
532629,MBECL,T,3.45,3.57,3.25,3.57,138398,4.87,87
538634,VRL,X,110.00,114.50,110.00,114.10,4308,4.87,64
532740,LOKESHMACH,T,112.00,113.90,111.00,111.05,4362,4.86,86
516003,DUROPLY,X,161.00,161.00,156.00,158.65,3077,4.85,42
539122,BODHTREE,X,18.40,18.40,17.35,17.45,26974,4.84,96
532945,SEPC,B,8.70,8.87,8.43,8.50,55741,4.82,111
523660,WATERBASE,B,77.10,78.80,77.10,78.25,6152,4.82,173
533218,EMAMIREAL,B,79.55,80.95,79.00,79.25,6046,4.81,131
539521,NAVIGANT,M,24.05,24.10,23.90,24.00,20000,4.81,4
542146,SKIFL,M,24.05,24.05,24.05,24.05,20000,4.81,2
540366,RADIOCITY,B,24.00,24.00,23.05,23.75,20402,4.80,76
506261,MODISONLTD,B,64.10,65.00,63.05,64.35,7459,4.79,228
514142,TTL,B,94.10,97.75,94.10,94.65,5017,4.77,90
532521,PALRED,B,156.15,161.35,151.30,160.55,3006,4.77,163
531814,TIRSARJ,X,9.40,9.65,8.98,9.20,51453,4.77,98
506618,PUNJABCHEM,B,1108.00,1132.15,1105.10,1116.25,425,4.74,155
540134,IISL,XT,4.10,4.14,3.76,4.10,119205,4.74,48
526951,STYLAMIND,B,1055.55,1060.00,1028.25,1034.00,454,4.73,152
516096,SANPA,XT,242.95,246.95,224.25,228.25,2002,4.72,49
523289,RAMAVISION,XT,45.70,45.70,41.55,41.90,10411,4.71,61
526365,SWARNSAR,X,30.90,30.90,29.15,29.60,15683,4.70,109
530843,CUPID,B,236.05,238.30,231.90,235.75,1985,4.70,150
500123,ELANTAS,B,4140.05,4220.00,4125.00,4150.10,113,4.69,30
531092,OMINFRAL,B,35.05,35.05,34.15,34.20,13592,4.68,175
531991,AMRAAGRI,X,0.96,0.98,0.92,0.92,499138,4.67,538
513361,ISWL,XT,2.09,2.10,2.00,2.06,228649,4.67,296
539938,MIL,X,85.00,86.50,79.70,83.60,5601,4.66,62
500780,ZUARIIND,B,150.00,153.55,148.00,148.95,3102,4.65,112
502820,DCM,B,75.90,77.70,74.95,77.00,6066,4.65,170
590018,HISARMET,B,131.65,135.00,125.20,130.55,3499,4.64,193
500418,TOKYOPLAST,B,107.00,107.00,104.50,104.50,4356,4.63,175
500133,ESABINDIA,A,3551.50,3554.00,3457.00,3490.45,132,4.63,63
509709,INTLCONV*,B,59.00,60.75,58.65,59.25,7788,4.63,159
531609,KGPETRO,X,229.90,229.90,213.25,224.95,2119,4.63,19
530699,RAJRAYON,T,48.25,48.25,48.25,48.25,9585,4.62,150
500074,BPL,B,68.15,68.95,66.65,68.35,6753,4.61,220
504882,NATIONSTD,B,4802.05,4848.60,4755.00,4781.15,96,4.60,67
530331,PREMCO,X,370.05,381.90,369.00,372.40,1231,4.60,25
524396,BIOFILCHEM,B,52.30,54.30,51.80,52.45,8704,4.59,149
531861,JOINDRE,X,35.05,36.90,34.60,35.70,12908,4.59,88
531209,NUCLEUS,B,392.00,392.00,385.70,389.30,1179,4.59,157
533302,KICL,B,1801.00,1911.20,1801.00,1860.00,243,4.59,72
532987,RBL,B,722.10,725.85,712.25,715.10,638,4.59,143
532357,MUKTAARTS,B,60.55,64.50,58.50,61.10,7473,4.58,218
534741,VIRTUALG,X,0.91,0.92,0.90,0.90,503988,4.57,826
540680,KIOCL,B,177.95,178.20,175.20,177.75,2583,4.57,199
532726,GALLANTT,B,65.95,65.95,60.85,64.05,7076,4.53,142
531512,ORIENTTR,X,9.49,9.69,8.86,9.68,49223,4.53,91
530067,CSLFINANCE,B,256.15,265.00,253.95,262.05,1733,4.53,177
514036,LOYALTEX,B,800.00,900.00,770.05,796.70,565,4.52,68
512257,SVARTCORP,X,2.80,2.92,2.74,2.80,161563,4.51,257
502137,DECCANCE,B,508.30,513.35,490.25,499.65,898,4.51,193
531977,CHLOGIST,X,6.14,6.39,6.05,6.12,73339,4.50,187
532930,BGRENERGY,B,71.25,72.35,70.15,70.45,6321,4.50,138
538772,NIYOGIN,XT,39.00,41.90,39.00,41.05,10900,4.49,81
512453,SHRJAGP,X,864.50,867.50,845.25,853.30,524,4.49,108
535657,OONE,XT,18.00,18.75,17.20,18.10,24276,4.47,59
520059,MUNJALAU,B,51.30,51.30,49.60,50.15,8907,4.46,273
532621,MORARJEE,B,21.55,22.40,21.10,21.75,20437,4.44,92
530997,UNIQUEO,X,44.00,44.90,43.00,43.25,10124,4.44,49
540730,MEHAI,B,22.20,22.20,22.20,22.20,19980,4.44,50
543518,EIGHTY,M,49.00,49.30,49.00,49.30,9000,4.43,3
531624,COUNCODOS,B,4.46,4.46,4.15,4.21,103303,4.43,113
532173,CYBERTECH,B,131.10,137.75,131.10,133.25,3296,4.42,222
530175,ODYSSEY,X,55.95,55.95,52.55,54.30,8224,4.41,81
503657,VEERENRGY,X,16.15,16.25,15.55,16.00,27844,4.41,103
508941,PANCARBON,X,409.00,417.95,402.00,402.65,1085,4.40,85
543453,ALKOSIGN,M,73.00,73.50,73.00,73.50,6000,4.40,2
500089,DICIND,B,407.10,416.90,386.95,389.20,1108,4.39,191
500126,PGHL,A,4246.45,4246.45,4168.90,4222.60,104,4.38,94
512493,GARNETINT,X,41.50,41.50,39.10,40.00,10876,4.36,30
542670,AEPL,B,54.65,54.95,52.65,53.90,7970,4.34,61
538837,JSTL,X,64.20,64.20,62.60,62.95,6849,4.33,117
531328,KRETTOSYS,X,0.70,0.72,0.68,0.69,619842,4.33,720
526519,ALPINEHOU,X,66.25,67.75,65.55,67.55,6486,4.32,62
533047,IMFA,B,237.15,240.35,237.15,238.30,1810,4.32,154
524542,SUKHJITS,B,417.05,428.95,416.05,416.30,1026,4.31,106
526409,KKALPANAIND,X,13.47,14.10,13.03,13.61,31448,4.30,179
538610,UNISON,X,21.40,21.40,19.50,19.90,21412,4.30,133
543323,MAFSETF,B,18.74,19.25,18.74,19.11,22228,4.25,202
526235,MERCATOR,T,1.21,1.21,1.15,1.21,358681,4.25,168
522005,AUSTENG,X,114.90,114.90,108.00,108.65,3854,4.25,64
511000,MADHUSE,XT,17.95,17.95,16.75,16.75,25237,4.24,78
524075,ALBERTDA,B,581.50,600.30,573.75,576.25,732,4.24,137
531310,AVAILFC,XT,234.50,234.50,220.00,231.85,1865,4.23,79
540774,IFGLEXPOR,B,249.65,250.85,245.45,248.85,1700,4.22,143
517421,BUTTERFLY,B,1619.15,1619.15,1550.05,1557.70,265,4.20,134
505693,LATIMMETAL,X,11.50,11.65,11.30,11.44,36579,4.20,189
539334,SHREEPUSHK,B,244.80,244.80,227.20,230.15,1798,4.18,185
540709,RELHOME,T,3.99,4.14,3.97,4.00,103709,4.17,238
505509,RESPONIND,B,143.00,145.90,138.00,138.85,2960,4.17,234
531289,NATFIT,X,69.85,69.85,63.05,65.35,6339,4.17,77
532650,MSPL,B,10.20,10.20,9.80,9.84,41778,4.17,146
504392,KRISHNA,XT,90.75,90.75,90.75,90.75,4580,4.16,16
534392,VSSL,B,256.70,260.75,253.65,255.35,1598,4.14,108
541336,INDOSTAR,T,155.50,161.50,150.20,152.95,2690,4.12,64
504879,ORIENTABRA,B,28.50,32.35,28.50,29.45,13936,4.12,167
531215,RTSPOWR,X,70.10,73.90,70.10,71.60,5704,4.12,67
527001,ASHAPURMIN,B,87.00,88.05,86.20,87.75,4721,4.11,169
500191,HMT,Z,29.50,30.20,29.45,29.50,13961,4.11,62
534612,AMTL,X,17.85,18.60,17.30,17.85,22795,4.11,86
526423,KRITIIND,B,88.80,88.80,81.50,82.80,4941,4.10,158
531233,RASIELEC,XT,15.90,16.00,15.20,15.80,26368,4.10,86
540650,MAGADHSUGAR,B,289.65,291.35,278.00,282.30,1453,4.09,111
540403,CLEDUCATE,B,151.00,151.00,145.00,147.75,2754,4.07,143
523385,NILKAMAL,A,2041.85,2041.85,2013.00,2018.95,200,4.05,106
511525,PANINDIAC,XT,2.65,2.78,2.61,2.68,151039,4.05,366
511768,MASTERTR,X,123.70,123.95,116.70,123.00,3315,4.05,72
513517,STEELCAS,B,464.80,466.65,458.00,461.45,871,4.03,97
521200,SURYALAXMI,B,59.80,60.55,56.70,58.25,6886,4.03,169
531225,XTGLOBAL,X,34.70,35.55,34.35,34.60,11440,4.02,148
531892,KHANDSE,B,29.00,30.45,28.60,30.10,13349,4.00,93
517372,GUJINTRX,X,126.00,133.00,126.00,130.70,3014,3.98,37
523283,SUPERHOUSE,B,215.85,216.50,212.60,213.25,1850,3.97,122
543267,DAVANGERE,X,52.45,52.70,50.00,52.70,7714,3.97,49
513729,AROGRANITE,B,46.25,46.80,45.20,45.65,8565,3.94,142
500458,KORE,XT,13.50,13.60,12.63,12.89,30800,3.94,213
531137,GEMSI,XT,1.04,1.08,1.01,1.08,375398,3.93,211
532760,DEEPENR,T,134.05,137.40,131.70,133.10,2934,3.93,44
540728,SAYAJIIND,X,195.10,200.00,195.10,198.65,1984,3.93,28
513693,KAJARIR,X,40.95,41.70,39.00,41.15,9657,3.91,130
512048,LUHARUKA,X,2.51,2.64,2.50,2.56,153083,3.91,245
509470,BOMOXY-B1,X,11100.00,11275.00,10952.00,11082.65,35,3.90,25
500014,UTIQUE,XT,8.40,8.40,8.03,8.07,47926,3.90,169
507580,IVP,B,134.05,140.75,134.05,136.55,2835,3.90,96
537291,NATHBIOGEN,B,163.75,170.55,163.40,164.70,2350,3.90,150
543513,UMAEXPORTS,B,47.05,48.55,47.05,47.55,8125,3.89,316
539312,UTISENSETF,A,646.00,658.00,643.40,653.79,594,3.88,42
541299,DLCL,M,31.00,33.00,31.00,33.00,12000,3.88,3
504341,RELTD,X,64.20,67.95,62.20,63.60,6035,3.88,73
515008,MODINSU,XT,45.00,45.00,42.00,42.80,9115,3.87,43
530953,SUNILAGR,XT,148.05,152.00,147.25,147.25,2619,3.87,50
539196,AEL,X,55.85,55.85,52.20,53.20,7241,3.87,80
511605,ARIHCAPM,B,69.10,71.40,69.10,69.70,5481,3.85,215
537069,ARNOLD,XT,27.20,27.30,25.50,26.15,14213,3.84,51
538273,RESPONSINF,X,33.70,36.25,33.00,36.00,10775,3.83,28
530621,AAIL,X,77.00,77.00,73.00,73.15,5181,3.82,40
532351,AKSHOPTFBR,B,10.26,10.55,10.21,10.28,37015,3.82,156
532776,SHIVAMAUTO,B,33.65,34.10,33.00,33.15,11451,3.80,102
532172,ADROITINFO,B,18.50,19.10,18.20,18.65,19957,3.80,89
513337,GUJTLRM,XT,99.65,99.65,99.65,99.65,3814,3.80,28
517477,ELNET,X,160.00,162.50,155.10,156.20,2376,3.80,54
526859,ISFL,XT,3.16,3.16,3.16,3.16,120003,3.79,405
540097,VISCO,X,101.45,101.45,101.45,101.45,3738,3.79,10
539290,BINDALAGRO,B,26.55,26.55,25.95,26.10,14397,3.78,97
543439,BRANDBUCKT,M,38.20,38.20,36.25,36.25,10000,3.78,5
590013,XPROINDIA,B,754.30,758.90,730.95,737.40,507,3.76,190
535601,SREEL,B,227.00,234.00,221.25,224.55,1649,3.76,256
524440,CAMEXLTD,X,33.00,33.50,31.30,32.40,11662,3.76,68
526397,ALPHAGEO,B,285.60,285.60,281.00,283.75,1322,3.75,88
521105,OLYMPTX,X,96.00,96.25,88.70,90.65,3985,3.73,66
530133,AMCOIND,X,75.05,78.00,73.00,73.05,5023,3.72,102
590109,SHARIABEES,B,415.00,423.56,415.00,419.32,887,3.72,16
538569,TRIVENIENT,X,2.84,2.85,2.75,2.79,132112,3.71,279
538838,ICL,XT,80.70,80.70,80.70,80.70,4585,3.70,15
539843,NINSYS,M,124.95,125.00,118.00,118.00,3000,3.70,4
532879,SSLEL,X,119.30,128.95,118.00,121.30,3060,3.69,59
532189,ITDC,B,344.45,347.45,339.00,346.35,1073,3.69,103
521163,ZODIACLOTH,B,94.15,97.90,94.15,95.65,3848,3.69,163
543613,MAFIA,M,23.10,23.50,22.00,23.50,16000,3.67,4
511016,PREMCAP,X,7.15,7.20,7.15,7.20,50742,3.65,105
506109,GENESYS,B,521.70,525.00,514.60,518.00,707,3.65,32
500207,INDORAMA,B,55.65,56.30,55.30,55.40,6544,3.64,304
538928,KARNAVATI,T,81.50,90.00,81.50,87.40,4325,3.62,53
511108,SHIVTEX,B,148.00,155.00,147.00,152.20,2404,3.61,122
532039,ZENOTECH,X,64.50,64.50,62.00,62.45,5735,3.60,61
540648,PALASHSEC,B,109.00,109.00,100.00,100.85,3455,3.60,88
543437,MONQ50,B,49.85,51.66,49.85,51.10,7057,3.60,62
532918,RATHIBAR,X,26.55,27.70,26.50,27.05,13270,3.57,51
540686,SMRUTHIORG,X,211.85,211.85,205.00,206.25,1716,3.54,32
500058,BIHSPONG,XT,9.00,9.30,8.72,9.04,39221,3.54,130
502015,ASIIL,X,12.90,12.90,12.00,12.16,28802,3.49,52
513511,PANCHMAHQ,X,144.00,149.90,141.10,142.55,2400,3.47,48
540204,EIKO,X,45.50,45.50,43.00,44.00,7854,3.46,38
533149,ESSARSEC,X,4.61,4.70,4.28,4.49,78313,3.45,156
543606,CONTAINE,M,43.10,43.10,43.10,43.10,8000,3.45,1
532808,PGIL,B,427.90,436.75,417.80,421.65,798,3.45,112
514286,ASHIMASYN,B,15.40,15.65,14.90,15.02,22582,3.44,146
526179,LUDLOWJUT,X,88.20,89.90,87.65,88.05,3881,3.43,68
522650,BEMHY,X,340.00,368.50,323.55,356.35,972,3.43,30
524808,PHYTO,XT,34.40,34.40,34.40,34.40,9952,3.42,25
513119,ABCGAS,XT,76.80,76.80,72.95,75.45,4567,3.42,102
533316,STEL,B,129.50,129.75,125.00,125.30,2717,3.42,62
540125,RADHIKAJWE,B,158.00,158.35,152.00,152.50,2218,3.41,140
512608,BHANDHOS,B,5.30,5.42,5.22,5.29,64243,3.41,171
517447,RSSOFTWARE,B,26.75,29.40,26.75,27.90,12192,3.41,306
