Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
540704,MATRIMONY,A,595.00,610.15,595.00,603.00,1487,9.00,221
543623,VEDANTASSET,M,60.30,60.30,59.85,59.90,15000,9.00,5
522294,TIGLOB,X,99.55,100.40,94.00,98.20,9306,8.96,96
517421,BUTTERFLY,B,1567.30,1607.10,1567.20,1572.35,567,8.95,162
540386,ONTIC,X,1.80,1.96,1.79,1.82,487099,8.95,251
542770,ALPHALOGIC,T,37.45,40.85,37.45,40.75,22127,8.95,92
540048,SPAL,B,377.35,380.70,361.70,375.10,2403,8.91,241
590108,PSUBNKBEES,B,41.53,41.82,41.30,41.70,21351,8.88,258
524824,BALPHARMA,B,90.05,92.75,89.45,89.60,9819,8.86,222
507828,ANSALHSG,X,4.89,5.03,4.78,4.81,179905,8.83,331
540715,SAGAR,M,35.65,37.95,35.65,37.20,24000,8.81,8
532687,REPRO,B,457.90,457.90,425.25,429.55,2029,8.79,306
538597,TTIENT,XT,15.80,16.80,15.50,16.15,55257,8.78,145
590065,IMPAL,B,750.05,756.00,747.35,750.35,1170,8.78,120
512097,SAICOM,X,0.81,0.82,0.73,0.76,1148485,8.76,690
533093,RAJOIL,T,57.90,59.75,56.90,59.75,14818,8.73,71
521137,EUREKAI,XT,36.50,36.50,36.50,36.50,23876,8.71,257
531977,CHLOGIST,X,5.84,6.01,5.84,5.88,147698,8.71,306
532760,DEEPENR,T,144.00,146.70,144.00,146.70,5939,8.70,58
527005,SHREEPAC,XT,197.00,197.00,178.90,178.90,4723,8.69,78
530521,VIRAT,X,238.55,239.00,236.00,236.00,3639,8.67,25
514234,SANGAMIND,B,271.30,281.00,262.80,268.55,3176,8.62,164
512559,KOHINOOR,B,58.05,60.00,57.80,58.10,14792,8.62,492
535719,QUEST,XT,41.40,41.40,39.45,39.45,21753,8.62,60
517494,ACCEL,X,16.95,17.00,14.25,16.60,52752,8.61,184
543531,TIERRA,B,137.00,141.95,133.35,138.30,6188,8.57,78
539148,SHIVALIK,B,786.05,794.75,765.00,769.00,1098,8.56,145
590104,JUNIORBEES,B,459.00,461.00,457.94,460.05,1862,8.55,166
539636,PRECAM,B,110.65,111.85,107.95,108.30,7807,8.52,282
543214,NDRAUTO,B,599.85,600.00,556.95,584.75,1462,8.52,125
538715,DHABRIYA,X,130.00,130.00,122.00,126.65,6782,8.51,74
513252,JAYUSH,X,559.85,599.00,538.00,553.70,1534,8.51,124
543306,DODLA,B,477.20,487.30,477.00,482.00,1764,8.49,240
540268,TRU,B,61.00,61.00,57.50,57.70,14526,8.49,467
533287,ZEELEARN,B,7.06,7.20,7.04,7.07,119782,8.48,236
507155,JAGAJITIND,XT,77.05,81.80,77.05,79.50,10768,8.47,57
532309,GEPIL,B,141.90,142.25,132.15,137.15,6189,8.45,375
526739,SHAWGELTIN,X,229.95,229.95,222.50,223.75,3743,8.44,88
505688,BHARATGEAR,B,131.00,135.00,131.00,133.50,6331,8.44,451
539359,PRITIKAUTO,B,17.05,17.15,16.50,16.60,50404,8.40,259
532370,RAMCOSYS,B,237.00,238.80,233.80,235.70,3546,8.38,477
531661,HITTCO,XT,17.16,17.16,17.16,17.16,48840,8.38,95
539515,QUINT,X,298.95,298.95,290.35,293.40,2852,8.36,61
541303,AKSHAR,B,41.50,42.05,41.15,42.00,20151,8.35,229
500306,JAYKAY,X,58.70,58.70,56.75,57.25,14516,8.35,86
531845,ZENITHSTL,B,5.15,5.15,4.89,4.95,168632,8.33,354
543329,WINDLAS,B,239.90,244.90,239.00,243.25,3428,8.31,259
543378,CWD,MS,2077.65,2077.65,2077.65,2077.65,400,8.31,4
500239,KGDENIM,X,33.00,33.00,30.05,31.50,26100,8.27,212
523716,ASHIANA,B,168.00,168.00,152.90,160.00,5216,8.24,320
533608,RDBRL,X,96.25,99.65,96.25,97.90,8329,8.18,82
533520,YAARI,B,34.35,36.95,33.65,35.00,23834,8.18,263
530307,CHAMANSEQ,B,112.05,112.50,108.75,109.70,7432,8.14,225
532513,TVSELECT,B,280.70,291.85,280.70,285.90,2814,8.10,204
500179,HCL-INSYS,B,16.15,16.15,15.85,15.90,50842,8.09,498
542724,EARUM,B,2.43,2.55,2.43,2.50,323887,8.08,476
526381,PATINTLOG,B,14.50,14.60,13.52,13.76,58091,8.07,123
531360,GOLECHA,XT,53.00,53.00,50.35,50.35,15944,8.05,67
507488,GMBREW,B,595.20,595.20,588.65,592.00,1358,8.04,107
532767,GAYAPROJ,T,11.65,11.90,11.60,11.62,68702,8.03,221
539517,SXETF,A,670.50,671.00,666.35,670.50,1199,8.03,61
526775,VALIANT,XT,176.75,176.75,164.25,170.05,4781,8.02,52
532893,VTMLTD,X,50.65,51.50,49.50,50.90,15764,8.01,87
543223,MAXINDIA,B,99.85,100.75,95.15,97.90,8150,7.99,402
513121,ORICON,B,28.45,28.45,27.15,27.50,28769,7.92,172
523672,FLEXFO,X,108.00,111.25,106.65,108.30,7283,7.90,115
516064,ARROWGREEN,T,129.90,130.50,120.25,130.50,6061,7.86,61
524342,INDOBORAX,B,141.25,146.30,141.25,142.95,5439,7.85,260
542727,CPML,M,54.90,55.95,54.90,55.95,14000,7.81,6
513436,SHAHALLOYS,B,62.65,62.65,57.50,59.00,12899,7.80,221
513509,KALYANIFRG,T,290.30,290.30,275.80,275.80,2807,7.78,80
512359,SWORDEDGE,X,0.60,0.60,0.57,0.57,1345890,7.78,991
538119,RNBDENIMS,B,47.30,47.30,44.15,45.20,17084,7.75,93
540393,SMLT,B,131.15,136.60,131.05,132.80,5795,7.74,338
539402,VAL,T,14.55,14.55,14.55,14.55,52968,7.71,103
530025,SAMYAKINT,XT,20.50,21.50,19.50,19.95,37348,7.70,43
526423,KRITIIND,B,81.25,83.60,79.95,83.20,9371,7.67,229
507794,KHAICHEM,B,76.15,77.55,72.85,74.30,10232,7.67,262
539143,PANTH,XT,12.20,12.40,11.99,12.06,63437,7.63,408
540692,APEX,B,270.00,282.65,270.00,277.70,2742,7.62,241
531233,RASIELEC,XT,16.50,16.60,15.55,16.10,47699,7.62,166
541974,MANORAMA,B,1101.15,1148.00,1090.00,1116.95,680,7.61,126
590138,SETFNIF50,B,189.27,190.20,188.97,190.01,4013,7.60,108
507690,ORIBEVER,X,107.00,112.00,100.00,110.85,7090,7.58,133
519471,AMBARPIL,XT,689.90,689.90,624.55,624.55,1177,7.58,152
532774,INSPIRISYS,B,47.50,47.55,46.05,46.60,16198,7.57,65
532776,SHIVAMAUTO,B,33.10,34.10,32.60,33.10,22914,7.53,112
531893,SAWABUSI,X,1.29,1.29,1.14,1.20,628795,7.52,701
526415,OKPLA,XT,34.90,34.90,31.80,32.10,23262,7.52,90
502820,DCM,B,77.90,78.75,75.00,76.10,9654,7.44,350
543414,MAHKTECH,B,12.74,13.60,12.73,13.30,55434,7.41,205
531161,ABMKNO,X,115.60,119.95,114.95,115.60,6338,7.40,60
514470,WINSOMTX,B,89.00,89.00,80.25,81.75,8895,7.39,129
532745,INDICAP,X,39.20,40.00,37.25,38.25,19537,7.38,78
538890,MKEXIM,X,85.90,85.90,83.00,83.40,8765,7.36,122
531153,DILIGENT,X,12.15,13.03,12.15,13.03,56765,7.33,154
532705,JAGRAN,B,67.60,68.40,67.60,68.15,10783,7.32,199
532807,CINELINE,B,112.85,116.70,111.40,115.25,6319,7.32,94
532686,KERNEX,T,352.05,369.95,352.05,361.10,2036,7.31,64
531548,SOMANYCERA,A,545.00,545.00,530.50,532.65,1368,7.31,168
521141,ADITYASP,XT,20.90,21.90,19.90,21.25,34638,7.31,193
539527,CREATIVE,X,555.00,596.85,551.00,582.45,1273,7.27,84
531146,MEDICAMEQ,B,856.00,857.60,836.10,843.95,858,7.26,190
530461,SABOOSOD,X,18.80,19.85,17.95,18.45,38538,7.21,151
524564,GAYATRIBI,XT,11.70,11.70,11.10,11.69,61858,7.21,116
530533,TERAI,X,65.15,68.95,60.65,66.60,10838,7.18,54
532326,INTENTECH,B,76.00,76.00,73.00,74.20,9550,7.15,436
530897,NGIND,X,94.70,94.70,85.00,89.95,7774,7.14,117
526263,MOLDTEK,B,103.50,105.80,103.35,103.80,6860,7.14,101
523638,IPRINGLTD,X,125.25,125.25,119.00,123.90,5886,7.14,82
524570,PODARPIGQ,B,287.85,299.00,287.85,292.90,2426,7.12,200
543512,AVROIND,B,117.90,121.80,112.00,118.55,5872,7.12,77
506109,GENESYS,B,496.05,525.00,493.00,520.90,1383,7.10,118
500460,MUKANDLTD,B,104.35,106.00,103.50,105.35,6819,7.10,163
500123,ELANTAS,B,4140.05,4140.05,4100.25,4105.15,172,7.09,54
522275,GET&D,B,132.70,135.70,131.35,133.65,5343,7.09,131
543346,AASHKA,M,41.70,42.45,40.75,41.95,17000,7.08,17
541700,TCNSBRANDS,A,567.05,571.80,555.70,558.10,1261,7.06,288
531717,VIDHIING,B,371.00,380.25,368.00,372.50,1896,7.05,118
538446,MONEYBOXX,B,168.00,172.95,167.15,170.60,4107,7.03,63
521097,AMARJOTHI,X,166.00,170.00,165.00,169.10,4191,7.02,83
540786,SHARIKA,B,7.13,7.80,7.13,7.62,93784,7.00,270
543598,SISL,M,74.15,75.60,70.70,75.60,9600,6.98,6
502587,NATHIND,X,67.70,67.70,65.05,66.95,10441,6.98,157
533192,KCPSUGIND,B,22.10,22.70,22.10,22.35,30980,6.95,276
543324,GCSL,M,96.45,96.45,96.45,96.45,7200,6.94,1
524218,RESONANCE,X,120.60,121.80,115.15,120.95,5843,6.94,164
533166,SUNDARAM,B,2.91,3.10,2.91,2.94,231302,6.93,244
514087,PBMPOLY,X,113.40,113.40,100.20,103.95,6554,6.91,239
543413,TEGA,B,569.95,570.00,558.60,559.90,1220,6.87,247
530919,REMSONSIND,B,252.10,261.40,246.75,253.45,2684,6.85,263
532740,LOKESHMACH,T,112.70,112.70,107.00,109.40,6233,6.85,95
531892,KHANDSE,B,33.15,33.15,32.00,33.15,20520,6.80,37
539141,UFO,B,100.00,101.65,99.80,100.00,6739,6.77,394
530111,RAJPACK,X,38.55,39.90,37.05,39.15,17623,6.76,37
501150,CENTRUM,B,24.60,25.00,24.15,24.25,27784,6.76,225
504273,MODULEX,X,12.25,13.40,12.00,13.18,52853,6.74,121
538730,PDSL,B,349.75,353.50,345.90,346.70,1929,6.73,543
543234,SECMARK,M,88.00,91.10,88.00,89.50,7500,6.72,3
526247,PREMEXPLQ,B,460.00,467.80,452.10,462.85,1466,6.72,95
543349,AMIORG,A,878.00,892.55,878.00,889.55,756,6.71,159
540749,MASFIN,A,897.00,897.00,856.40,858.15,772,6.70,273
515037,MURUDCERA,B,42.35,42.80,41.05,41.30,16097,6.70,397
500013,ANSALAPI,T,27.00,27.50,26.10,27.40,24734,6.66,108
526953,VENUSREM,B,200.70,203.55,197.00,198.45,3313,6.65,254
530317,GODAVARI,X,70.00,70.00,57.00,62.30,10496,6.63,133
532890,TAKE,B,24.45,24.70,24.00,24.55,26968,6.62,272
543372,GETALONG,M,68.50,68.70,62.00,62.00,10000,6.62,5
532945,SEPC,B,8.65,8.75,7.95,8.22,80933,6.61,84
543298,VINEETLAB,B,60.05,61.90,58.60,59.00,11060,6.61,211
539132,VEGETABLE,X,51.35,51.35,49.15,50.75,13187,6.60,88
543171,ROJL,M,31.00,31.50,31.00,31.50,21000,6.59,4
530433,SHIVAAGRO,X,106.55,109.45,104.50,106.20,6186,6.57,81
506597,AMAL,X,328.30,329.40,318.40,321.50,2020,6.55,61
543465,MOMOMENTUM,B,40.40,40.45,39.63,40.25,16336,6.55,71
523144,MEDICAPQ,X,47.20,48.00,46.40,47.70,13904,6.54,182
532673,KMSUGAR,B,25.15,25.15,24.30,24.80,26471,6.54,301
512399,SERA,XT,231.95,231.95,215.00,226.60,2881,6.52,79
532604,SALSTEEL,B,13.10,13.10,12.28,12.33,51536,6.51,158
506248,AMNPLST,X,95.00,96.00,93.15,94.60,6867,6.49,128
524037,RAMAPHO,B,268.70,268.70,257.65,261.65,2476,6.48,193
524542,SUKHJITS,B,416.40,426.00,413.00,421.10,1541,6.48,99
523283,SUPERHOUSE,B,212.05,214.50,209.70,210.45,3067,6.47,139
531307,RRIL,X,15.95,16.43,15.11,15.53,40733,6.45,252
531494,NAVKAR,X,9.40,10.12,9.16,9.22,69071,6.45,152
531411,TUNITEX,X,2.62,2.62,2.62,2.62,245855,6.44,183
523323,KOVAI,B,1636.55,1644.65,1609.25,1631.65,395,6.44,99
531041,COMPEAU,X,195.80,199.75,189.95,189.95,3368,6.44,53
500014,UTIQUE,XT,7.95,8.29,7.76,7.76,82622,6.44,233
517556,PVP,B,8.15,8.35,7.81,8.14,79966,6.44,145
511740,MEHTAHG,XT,209.15,215.30,205.05,215.30,2981,6.40,49
523754,MAHEPC,B,95.70,97.25,95.50,96.95,6638,6.40,154
526169,MULTIBASE,X,207.40,215.00,202.15,206.60,3061,6.40,138
500235,KSL,B,299.00,303.40,298.00,298.50,2125,6.37,219
540396,MANOMAY,M,75.00,81.50,75.00,81.00,8000,6.37,4
543594,DPL,M,23.00,23.00,20.35,21.00,30000,6.36,10
504840,KAIRA,X,2771.00,2849.70,2771.00,2794.65,227,6.35,74
537392,TAAZAINT,X,23.30,23.85,21.65,23.20,28032,6.31,80
540735,IRIS,B,75.90,77.30,71.60,72.75,8544,6.29,185
542850,GOBLIN,M,80.00,80.00,77.35,77.35,8000,6.29,4
513456,KANSHST,XT,30.20,30.20,29.20,30.20,20830,6.29,78
541228,TRL,M,25.60,28.15,25.60,25.60,24000,6.27,6
514211,SUMEETINDS,B,5.11,5.27,4.75,5.10,124764,6.26,380
508941,PANCARBON,X,404.00,407.00,396.00,401.60,1557,6.23,111
532641,NDL,B,27.95,28.10,27.35,27.50,22500,6.22,382
507300,RAVALSUGAR,X,5860.75,5860.75,5860.75,5860.75,106,6.21,24
531260,REFEXRENEW,X,435.10,479.00,435.10,469.40,1335,6.20,58
523329,ELDEHSG,B,592.05,598.00,577.00,584.00,1047,6.18,156
505827,SNL,X,293.00,299.70,287.10,295.10,2070,6.10,33
537573,POLYMAC,M,36.25,36.70,36.00,36.15,16800,6.10,8
539216,GARMNTMNTR,B,5.13,5.13,4.90,4.98,122000,6.09,169
539273,PECOS,M,89.15,89.25,80.10,87.90,7000,6.05,7
504961,TATAYODOGA,XT,77.40,80.90,77.40,79.35,7644,6.05,148
504908,DUNCANENG,X,375.70,375.70,351.10,356.25,1695,6.04,79
530711,JAGANLAM,X,52.20,53.35,50.00,50.55,11939,6.04,130
533540,TREEHOUSE,T,20.80,21.95,20.65,20.75,28997,6.02,108
530259,INTSTOIL,X,26.00,32.75,26.00,31.30,19648,6.00,109
531979,HINDALUMI,X,38.05,38.05,36.25,37.45,15870,5.98,80
519091,TASTYBIT,A,11954.10,12007.75,11910.05,11923.90,50,5.97,27
509635,HINDCOMPOS,B,328.00,328.00,301.00,307.90,1906,5.94,255
523261,VENKYS,A,1932.15,1932.25,1910.00,1917.90,310,5.94,83
523586,INDTONER,X,192.00,192.00,189.55,190.25,3111,5.92,66
538569,TRIVENIENT,X,2.89,2.99,2.78,2.81,206631,5.92,246
541445,WAA,M,40.60,41.55,40.50,40.90,14400,5.91,9
531178,HEMANG,X,57.60,57.60,54.75,54.75,10745,5.89,155
540718,AKM,M,58.00,69.00,58.00,69.00,9000,5.88,3
534064,AIML,XT,41.75,43.45,41.75,42.20,13805,5.86,144
539287,ORTINLAABS,B,23.10,23.50,22.55,22.75,25419,5.81,261
526544,SCANPGEOM,X,12.25,12.65,11.96,11.97,48150,5.80,66
543475,EKENNIS,M,179.60,185.00,179.60,185.00,3200,5.79,4
540961,SHIVAMILLS,B,104.00,107.85,92.20,104.55,5543,5.78,111
524396,BIOFILCHEM,B,52.80,54.00,51.65,52.45,10991,5.77,258
532479,ISMTLTD,B,47.80,48.80,47.30,47.70,11966,5.76,226
539526,SCTL,B,1.19,1.20,1.13,1.17,488913,5.75,2504
531328,KRETTOSYS,X,0.70,0.71,0.69,0.71,818800,5.73,670
531225,XTGLOBAL,X,31.10,34.30,31.10,34.20,17126,5.72,151
543451,AGSTRA,B,78.00,78.85,77.35,77.65,7333,5.72,291
511525,PANINDIAC,XT,2.65,2.71,2.60,2.63,218080,5.71,363
532271,ORCHASP,X,5.03,5.05,4.90,4.92,114515,5.69,205
532701,CELLA,Z,13.61,13.61,12.33,12.61,44416,5.68,166
530997,UNIQUEO,X,42.25,42.25,38.05,38.05,14865,5.68,96
542759,SPANDANA,T,568.00,590.00,567.10,571.00,989,5.68,81
532935,ARIES,B,137.10,137.30,133.60,135.85,4194,5.68,294
533121,EXPLEOSOL,B,1301.05,1320.10,1285.00,1312.40,432,5.66,188
539494,SMARTFIN,X,8.10,8.22,7.12,7.48,74026,5.63,481
532408,MEGASOFT,B,36.30,37.10,35.15,35.35,15845,5.63,292
509557,GARFIBRES,A,3404.70,3414.10,3352.80,3369.75,167,5.63,109
511000,MADHUSE,XT,16.50,16.50,15.20,15.80,36507,5.62,127
522257,RAJOOENG,X,29.05,29.80,29.05,29.40,19217,5.62,216
539354,POLYSPIN,X,61.80,61.80,55.50,57.90,9680,5.62,84
534741,VIRTUALG,X,0.91,0.92,0.90,0.90,611280,5.56,805
505212,JAINEX,XT,167.25,167.30,152.00,164.00,3325,5.53,73
519260,SANWARIA,Z,0.77,0.77,0.74,0.76,729485,5.52,350
532811,AHLUCONT,A,400.00,409.55,398.85,404.50,1371,5.52,124
535730,KHOOBSURAT,XT,1.89,1.89,1.85,1.88,295670,5.52,615
539450,SHK,A,129.95,131.35,129.20,130.80,4219,5.50,642
505163,ZFSTEERING,X,526.10,534.90,518.00,521.60,1044,5.49,62
503169,RUBYMILLS,B,224.00,224.00,218.20,219.35,2497,5.49,189
526355,DUROPACK,XT,100.75,100.75,93.15,94.75,5671,5.47,138
532748,PFOCUS,B,74.50,74.50,71.50,72.30,7540,5.46,124
532911,PARLEIND,X,8.00,8.09,7.80,7.93,68519,5.45,442
505720,HERCULES,B,186.20,187.10,183.00,183.40,2949,5.44,160
514138,SURYALA,X,324.00,324.00,304.00,308.35,1751,5.44,48
539621,BCLENTERPR,X,1.70,1.70,1.60,1.65,330403,5.43,656
537253,SUNLOC,XT,117.55,117.55,117.55,117.55,4613,5.42,65
519295,BAMBINO,X,318.00,324.00,308.15,309.25,1734,5.41,63
539278,SYMBIOX,XT,11.47,11.47,11.47,11.47,47008,5.39,419
539773,ADVIKCA,XT,3.51,3.60,3.45,3.49,153634,5.39,211
523019,BNRSEC,X,34.75,35.90,34.20,35.40,15247,5.36,71
532039,ZENOTECH,X,62.25,63.00,60.00,61.15,8676,5.33,120
530077,FRSHTRP,X,75.55,77.20,74.60,75.55,7035,5.32,69
514330,ONEGLOBAL,X,39.50,39.50,29.00,31.30,16660,5.32,100
543500,EVOQ,M,14.35,15.15,14.35,14.65,36000,5.32,9
542919,ARTEMISMED,B,73.30,73.60,72.20,73.35,7273,5.31,234
543596,TMB,B,504.10,506.80,503.00,504.60,1047,5.29,156
533296,FMNL,B,6.48,6.49,6.21,6.49,81511,5.28,173
532880,OMAXE,B,82.45,86.10,82.45,85.05,6169,5.26,132
513517,STEELCAS,B,416.00,456.55,416.00,453.70,1178,5.26,183
531349,PANACEABIO,B,141.20,143.85,140.45,141.00,3706,5.25,158
532173,CYBERTECH,B,132.10,134.95,130.50,133.05,3942,5.25,169
539126,MEP,T,17.00,17.00,16.55,16.69,30883,5.23,47
542233,TREJHARA,B,76.95,76.95,72.05,72.80,7131,5.23,147
524663,BIBCL,B,23.30,23.75,23.15,23.50,22253,5.22,163
532362,NAGPI,XT,74.70,75.00,71.50,73.00,7009,5.21,49
531381,ARIHANT,XT,32.40,34.00,31.20,34.00,15376,5.18,42
507474,KFBL,X,56.05,58.60,56.00,57.15,9127,5.18,64
538610,UNISON,X,21.00,21.00,18.45,19.20,26967,5.18,171
532640,CYBERMEDIA,B,20.85,20.90,19.90,20.90,24779,5.15,68
543236,ATAM,M,171.00,171.00,171.00,171.00,3000,5.13,1
504392,KRISHNA,XT,100.00,100.00,100.00,100.00,5120,5.12,26
532019,LCCINFOTEC,B,2.55,2.69,2.50,2.54,195896,5.10,87
531176,MEFCOMCAP,XT,150.15,150.15,150.15,150.15,3392,5.09,85
590075,LAMBODHARA,B,101.95,103.75,100.05,102.25,5005,5.09,182
539662,BFLAFL,X,21.70,22.30,20.70,21.05,24134,5.08,208
539195,POEL,XT,170.85,170.85,170.85,170.85,2970,5.07,35
520151,SHREYAS,B,315.35,315.70,312.10,314.85,1612,5.07,210
522073,HITECHGEAR,B,250.00,256.95,246.05,248.30,2014,5.04,110
533047,IMFA,B,240.10,242.00,240.00,241.40,2092,5.04,237
514286,ASHIMASYN,B,14.33,14.49,14.10,14.34,35010,5.01,129
540726,TTFL,T,95.90,102.90,95.90,100.65,5004,4.99,168
543210,AARTISURF,B,739.80,739.80,725.00,727.70,679,4.98,180
540811,DML,M,16.48,16.50,16.48,16.50,30000,4.95,3
522014,UNIDT,B,272.00,288.00,272.00,283.60,1748,4.95,133
508933,AYMSYNTEX,B,76.40,79.10,74.95,78.75,6445,4.90,134
543297,IWEL,B,1163.45,1171.30,1090.00,1098.55,436,4.89,152
532351,AKSHOPTFBR,B,10.15,10.40,10.09,10.15,47820,4.88,88
514165,INDIANACRY,X,11.71,11.80,11.58,11.63,41633,4.85,140
532932,MANAKSIA,B,84.00,84.00,81.90,82.45,5847,4.82,127
524202,LACTOSE,X,65.05,67.95,60.70,63.40,7630,4.81,93
523011,WEIZMANIND,B,114.25,120.65,113.70,117.00,4058,4.80,292
518017,BHEEMACEM,XT,168.40,170.00,158.00,167.00,2933,4.80,57
542678,CHCL,M,16.00,16.00,16.00,16.00,30000,4.80,1
533704,ESSARSHPNG,B,8.95,8.95,7.10,8.59,58103,4.77,127
524748,LINKPH,X,42.00,42.70,40.00,40.70,11590,4.77,124
532460,PONNIERODE,B,278.05,282.50,277.40,280.55,1696,4.77,64
523628,PODDAR,B,232.00,232.00,217.30,225.80,2166,4.76,133
590068,KHAITANLTD,B,54.10,58.25,54.10,55.95,8421,4.76,122
518075,SURAJ,Z,99.00,99.60,94.50,98.00,4884,4.75,46
532419,SMARTLINK,B,148.00,153.40,146.10,152.30,3130,4.74,134
506579,ORIENTCQ,B,796.30,805.10,790.70,794.70,592,4.72,116
506260,ANUHPHR,X,95.00,97.00,94.15,94.70,4938,4.71,124
505196,TIL,Z,95.25,95.25,91.30,91.30,5135,4.69,79
530313,KIMIABL,X,42.00,45.00,40.75,41.05,11389,4.69,72
530427,CHOKSI,XT,51.60,51.95,48.05,48.05,9669,4.67,47
532987,RBL,B,717.70,731.95,708.05,726.80,641,4.64,151
539314,UNIAUTO,B,124.00,129.00,119.30,120.85,3780,4.63,78
526945,TYROON,X,112.00,112.00,105.10,108.50,4221,4.63,84
526654,THAKDEV,X,161.50,177.65,161.50,174.85,2739,4.62,66
539276,KAYA,B,340.40,347.55,339.55,343.85,1353,4.62,99
532633,ALLSEC,B,480.65,486.15,475.00,478.40,960,4.60,124
506261,MODISONLTD,B,62.30,64.40,62.30,63.25,7224,4.60,170
517214,DIGISPICE,B,24.10,25.25,23.70,25.05,19031,4.60,118
520043,MUNJALSHOW,B,103.30,103.45,101.95,102.95,4480,4.58,188
531531,HATSUN,A,935.70,941.90,927.00,929.85,490,4.58,178
542721,ARL,T,51.70,55.90,51.70,55.15,8325,4.57,90
524156,TCMLMTD,X,48.00,49.70,47.50,48.10,9494,4.56,52
532782,SUTLEJTEX,B,63.00,63.00,60.40,60.65,7484,4.55,184
517356,ACIIN,X,1.26,1.30,1.18,1.23,371238,4.55,612
519238,SPTRSHI,XT,20.87,20.87,18.89,19.29,22393,4.52,147
514034,JBFIND,B,10.63,10.79,10.57,10.60,42302,4.49,101
512229,VERITAS,XT,135.05,135.05,135.05,135.05,3321,4.49,24
506197,BLISSGVS,B,72.30,73.25,71.55,72.55,6220,4.49,138
500402,SPMLINFRA,B,30.40,30.40,28.50,28.60,15596,4.49,110
514354,PREMIERPOL,B,88.70,89.00,84.45,84.65,5220,4.48,139
532650,MSPL,B,9.60,9.80,9.20,9.41,47708,4.48,167
526582,TPLPLAST,B,32.00,32.80,32.00,32.15,13822,4.48,222
530815,REFNOL,X,82.05,87.70,82.05,82.05,5393,4.48,50
539227,LOYAL,B,37.00,38.50,33.10,36.10,12488,4.48,66
517530,SURANAT&P,B,10.70,10.94,10.62,10.76,41522,4.45,122
512493,GARNETINT,X,41.00,41.00,39.00,40.00,11097,4.44,24
532642,JSWHL,A,4367.05,4432.95,4305.05,4349.35,101,4.41,67
532719,BLKASHYAP,B,28.25,28.50,27.30,27.60,15871,4.41,159
532972,SANKHYAIN,XT,7.95,8.12,7.56,7.68,55916,4.40,128
534674,DUCON,B,12.38,12.78,12.35,12.60,34910,4.39,162
526143,MPL,X,15.35,15.95,15.15,15.15,28821,4.38,181
540774,IFGLEXPOR,B,242.20,284.00,242.20,252.55,1712,4.37,246
538706,ULTRACAB,X,26.85,26.85,25.00,25.35,17183,4.36,106
508969,SULABEN,X,4.19,4.19,3.85,4.01,108481,4.36,290
526783,DRAGARWQ,X,1357.00,1397.00,1345.15,1388.50,317,4.35,64
526885,SARLAPOLY,B,45.85,46.50,45.45,46.10,9443,4.34,175
532894,INDOWIND,T,14.55,15.00,14.11,14.38,30071,4.34,153
535621,SVGLOBAL,X,53.05,55.20,51.00,52.65,8146,4.33,39
523385,NILKAMAL,A,2020.00,2023.00,1992.00,1998.30,216,4.33,102
530109,ANUPAM,X,2.31,2.37,2.23,2.31,188233,4.32,620
500307,NIRLON,B,371.45,373.70,370.00,370.00,1167,4.32,41
531688,PRITHVIEXCH,XT,45.30,45.30,45.30,45.30,9514,4.31,20
543221,ICICITECH,B,30.99,31.15,30.65,31.03,13986,4.31,173
526546,CHOKSILA,X,40.00,41.90,38.00,38.25,10865,4.28,74
542020,AKI,M,78.00,85.95,77.90,85.95,5200,4.26,3
543515,SEML,M,140.00,144.00,140.00,144.00,3000,4.26,3
524703,SANDUPHQ,X,73.70,73.70,64.15,65.85,6338,4.25,109
532674,BASML,B,45.15,48.45,45.15,46.75,9034,4.25,212
504879,ORIENTABRA,B,29.55,29.80,29.00,29.15,14474,4.24,212
541701,SUPERSHAKT,M,479.00,479.00,460.00,475.00,900,4.24,3
531744,GINISILK,X,34.50,36.00,33.25,34.90,12244,4.22,47
506605,POLYCHEM,XT,951.40,951.40,951.40,951.40,442,4.21,40
511768,MASTERTR,X,129.00,129.00,120.55,124.75,3374,4.21,50
540776,5PAISA,B,318.80,318.80,312.50,315.40,1333,4.20,217
542592,HBEL,M,139.80,139.80,139.80,139.80,3000,4.19,3
511605,ARIHCAPM,B,70.90,71.35,69.05,69.70,5979,4.18,239
500160,GTL,B,7.86,7.97,7.80,7.88,52788,4.15,257
531813,GANGAPA,X,87.80,92.85,80.10,82.30,4857,4.15,72
530611,STURDY,XT,1.00,1.00,0.95,0.97,423957,4.15,651
511742,UGROCAP,B,171.35,173.00,170.00,170.90,2406,4.14,116
531952,RIBATEX,X,40.70,43.50,40.50,41.35,9824,4.13,89
533163,ARSSINFRA,T,20.35,21.70,20.35,21.70,19084,4.13,61
536974,CPL,X,15.60,16.05,15.60,15.80,25896,4.11,138
531869,SACHEMT,X,19.60,19.90,19.35,19.65,20772,4.10,184
511658,NETTLINX,X,84.90,85.95,82.15,84.65,4835,4.10,126
532998,LEHIL,B,73.25,73.25,69.25,70.00,5766,4.08,176
500159,METROGLOBL,X,93.05,98.00,91.10,91.50,4367,4.07,106
530579,UYFINCORP,X,13.05,13.50,12.55,12.82,31348,4.06,103
530341,MUKESHB,X,92.00,105.00,82.50,86.55,4365,4.05,126
