Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
523696,FORTISMLR,X,53.60,58.50,53.60,57.55,9960,5.69,73
543513,UMAEXPORTS,B,47.05,49.15,47.05,48.45,11778,5.69,249
533014,SICAGEN,X,36.65,36.65,34.00,34.05,16383,5.65,94
505827,SNL,X,291.80,306.00,282.00,289.30,1970,5.65,66
523826,SOVERDIA,X,18.95,19.20,18.90,19.15,29424,5.63,37
542919,ARTEMISMED,B,73.15,73.70,72.10,72.50,7701,5.62,142
543435,CLARA,M,124.75,125.00,124.75,124.75,4500,5.62,3
512531,STCINDIA,B,86.00,89.00,84.65,86.20,6463,5.61,293
522285,JAYNECOIND,B,26.45,27.00,25.60,26.00,21445,5.58,270
531260,SUNEDISON,X,499.80,499.80,456.20,457.15,1201,5.58,101
540726,TTFL,T,98.15,104.00,98.15,99.70,5496,5.57,142
543274,SUUMAYA,M,24.00,24.70,22.70,23.15,23850,5.56,45
530951,RAMINFO,X,114.70,114.70,108.50,108.95,5056,5.56,99
517096,APLAB,X,28.70,28.70,26.05,26.05,20968,5.56,105
500246,ENVAIREL,XT,50.60,50.60,45.85,47.65,11090,5.55,73
543348,AXISHETF,B,82.95,84.90,82.40,83.69,6714,5.55,386
541974,MANORAMA,B,1120.00,1120.55,1085.00,1115.85,499,5.50,73
531357,MERMETL,XT,5.81,5.81,5.81,5.81,94240,5.48,164
540393,SMLT,B,132.30,139.40,126.30,130.80,4057,5.47,122
532761,HOVS,B,54.30,59.20,54.30,57.75,9534,5.46,131
533638,FLEXITUFF,B,36.10,36.10,34.70,34.75,15563,5.46,135
539598,ORACLECR,XT,226.25,226.25,226.25,226.25,2390,5.41,216
518091,APCL,B,213.60,215.00,211.00,212.65,2534,5.41,169
532217,SIELFNS,X,12.35,12.35,11.20,11.99,46229,5.40,77
526423,KRITIIND,B,81.20,83.55,80.00,81.70,6623,5.38,232
522231,CONART,X,40.75,43.45,39.90,40.75,12896,5.36,111
536170,KUSHAL,Z,1.94,2.14,1.94,2.05,269049,5.36,357
538180,GOLDLINE,Z,0.90,0.93,0.89,0.90,591498,5.35,1084
531842,LAHOTIOV,X,31.20,31.20,29.60,29.85,17500,5.35,73
532875,ADSL,B,107.55,108.20,105.70,106.50,5021,5.34,234
543623,VEDANTASSET,M,58.95,60.20,58.95,60.20,9000,5.34,3
543420,JETFREIGHT,B,21.60,21.60,20.75,21.10,25311,5.33,291
540709,RELHOME,T,3.97,4.09,3.80,3.86,137521,5.32,359
509220,PTL,B,31.00,31.30,29.75,30.40,17255,5.30,423
500327,PILITA,B,7.80,8.00,7.80,7.90,66738,5.29,148
532701,CELLA,Z,12.97,12.97,12.65,12.97,40886,5.29,132
506910,JAYSYN,X,76.05,76.50,70.90,74.90,7117,5.28,105
509162,INDAG,X,78.00,78.00,75.00,75.45,6907,5.27,100
542770,ALPHALOGIC,T,37.50,40.65,37.50,38.95,13462,5.26,133
538212,SHARPINV,X,1.74,1.75,1.71,1.75,302902,5.25,514
512359,SWORDEDGE,X,0.61,0.61,0.58,0.59,880917,5.25,933
522650,BEMHY,X,391.95,391.95,391.95,391.95,1339,5.25,36
519421,KSE,XT,1844.00,1844.00,1806.00,1815.00,288,5.24,28
500058,BIHSPONG,XT,9.40,9.49,8.60,9.49,56257,5.24,121
512296,BHAGYNAGAR,B,50.85,50.85,46.35,46.75,10998,5.21,208
526731,BRIGHTBR,X,165.00,173.85,161.75,169.95,3089,5.21,63
532070,SUPRBPA,XT,80.00,80.00,77.00,77.00,6600,5.20,8
507998,SIMMOND,XT,67.00,69.00,67.00,67.55,7679,5.18,42
590031,DENORA,B,746.05,753.95,720.05,725.55,707,5.17,106
538834,JMJFIN,XT,18.10,19.00,17.45,18.00,28137,5.15,56
538786,CIL,XT,32.20,32.20,32.20,32.20,16000,5.15,41
532801,CTE,B,64.00,64.00,60.85,61.35,8288,5.14,185
511740,MEHTAHG,XT,205.05,205.05,185.55,205.05,2618,5.14,61
514034,JBFIND,B,11.00,11.00,10.41,10.59,48534,5.14,94
539143,PANTH,XT,12.50,12.58,12.11,12.23,41610,5.13,363
500296,NAHARSPING,B,270.00,284.45,270.00,280.25,1821,5.12,132
504036,HIRECT,B,215.00,232.20,205.85,213.75,2361,5.12,247
542865,ANUROOP,M,26.00,26.00,25.00,25.10,20000,5.11,3
540798,FSC,B,31.00,31.00,30.25,31.00,16414,5.09,69
533298,SURANASOL,B,22.30,23.40,21.70,22.50,22821,5.08,158
540715,SAGAR,M,43.20,43.20,41.35,41.35,12000,5.07,4
511153,ANJANIFOODS,XT,26.85,26.85,26.80,26.85,18829,5.06,116
523011,WEIZMANIND,B,125.00,125.00,112.85,114.25,4260,5.04,602
540204,EIKO,X,45.00,45.00,41.80,41.80,11985,5.04,64
538772,NIYOGIN,XT,41.05,41.75,39.05,40.10,12391,5.04,66
590068,KHAITANLTD,B,61.80,62.80,57.75,59.00,8481,5.03,201
531349,PANACEABIO,B,140.80,142.00,139.85,141.05,3559,5.02,223
519383,ANIKINDS,B,41.65,42.75,41.55,41.65,11922,5.02,161
539620,AINFRA,X,19.35,19.75,18.10,18.65,26804,5.01,143
532641,NDL,B,30.00,30.00,27.90,29.10,17187,5.00,448
507747,TTKHEALTH,B,880.00,919.00,880.00,896.80,554,4.98,111
533164,TEXMOPIPES,B,64.00,64.00,61.85,62.30,7964,4.98,342
505412,WENDT,B,7833.70,7957.90,7833.70,7951.80,63,4.97,31
500074,BPL,B,67.30,68.65,67.00,67.30,7356,4.97,223
533576,VASWANI,B,21.45,21.95,21.00,21.25,23036,4.94,309
519136,NAHARINDUS,B,110.65,110.65,107.15,108.30,4489,4.88,161
526981,SHBAJRG,X,209.20,209.20,196.50,198.15,2455,4.87,88
530151,VIJAYTX,X,25.50,25.50,20.45,24.55,20435,4.86,119
532633,ALLSEC,B,488.00,490.10,480.00,485.70,1003,4.86,177
511333,VLSFINANCE,B,139.40,140.40,135.50,136.05,3542,4.86,222
500418,TOKYOPLAST,B,103.15,107.30,100.20,103.20,4717,4.86,178
539359,PRITIKAUTO,B,17.95,18.10,16.95,17.05,27975,4.84,182
512229,VERITAS,XT,132.45,132.45,132.45,132.45,3645,4.83,25
532624,JINDALPHOT,B,376.00,383.95,372.35,378.50,1274,4.82,194
508136,BNALTD,X,314.90,322.80,311.10,317.20,1518,4.81,54
533166,SUNDARAM,B,2.97,3.04,2.89,2.91,160798,4.76,134
532987,RBL,B,710.00,727.00,706.55,722.15,664,4.75,102
539399,BELLACASA,B,176.00,176.00,151.95,157.20,2951,4.75,66
532719,BLKASHYAP,B,28.25,28.85,27.90,28.00,16806,4.72,165
519307,VIKASWSP,Z,1.92,2.01,1.92,1.99,237407,4.71,100
532410,TRANSCOR,X,29.30,29.30,26.00,26.20,17749,4.71,126
530045,TITANSEC,X,19.95,20.15,18.60,19.15,24417,4.71,170
511000,MADHUSE,XT,15.95,16.45,15.95,16.00,28948,4.70,105
503031,PENINLAND,T,15.19,15.19,13.75,13.77,32861,4.70,94
511760,SEVENHILL,X,0.75,0.75,0.71,0.73,637906,4.69,1081
532799,HUBTOWN,T,51.60,53.35,51.60,53.35,8850,4.69,60
543065,SMAUTO,M,39.05,39.05,39.05,39.05,12000,4.69,3
543500,EVOQ,M,14.70,14.80,14.30,14.45,32000,4.68,8
500449,HOCL,B,27.05,27.50,27.05,27.10,17176,4.68,183
531398,SOURCENTRL,XT,179.00,180.10,170.30,171.00,2688,4.67,28
523283,SUPERHOUSE,B,213.20,215.90,209.95,211.60,2208,4.66,50
500464,UCALFUEL,B,131.00,131.00,128.70,130.00,3587,4.66,164
500102,BALLARPUR,Z,1.16,1.24,1.15,1.24,379371,4.66,137
531215,RTSPOWR,X,73.90,73.90,67.35,68.50,6647,4.62,83
539843,NINSYS,M,119.95,123.90,119.95,123.90,3750,4.62,4
531494,NAVKAR,X,9.99,9.99,9.64,9.64,47317,4.59,109
532911,PARLEIND,X,8.02,8.02,7.85,7.88,57827,4.58,497
540704,MATRIMONY,A,613.50,615.00,595.65,602.20,756,4.57,94
523550,KRYPTONQ,X,26.40,26.40,25.20,25.25,17832,4.57,76
506528,KELENRG,XT,679.25,728.95,679.25,719.70,655,4.55,49
531892,KHANDSE,B,31.50,31.60,30.35,31.60,14450,4.54,78
511658,NETTLINX,X,81.40,87.95,80.60,82.30,5463,4.51,56
533317,OMKARCHEM,T,19.75,20.40,19.65,20.15,22684,4.51,106
539278,SYMBIOX,XT,12.07,12.07,12.07,12.07,37289,4.50,500
532123,BSELINFRA,X,3.20,3.35,3.20,3.28,137156,4.49,438
526373,CINDHO,X,32.70,32.70,32.60,32.70,13674,4.46,23
539636,PRECAM,B,107.65,110.75,106.50,110.40,4100,4.46,182
539742,SIMBHALS,B,21.00,21.05,20.60,21.00,21429,4.46,242
540774,IFGLEXPOR,B,262.00,262.00,241.85,245.05,1810,4.45,200
513149,ACROW,XT,790.15,790.15,790.15,790.15,562,4.44,9
517562,TRIGYN,B,107.65,107.65,104.15,105.10,4184,4.43,306
539301,ARVSMART,B,287.00,287.00,266.50,267.50,1628,4.43,149
543453,ALKOSIGN,M,72.00,75.20,72.00,75.20,6000,4.42,2
543608,HDFCVALUE,B,91.25,92.00,91.11,91.21,4847,4.42,32
590137,SETFNIFBK,B,422.46,423.49,421.32,421.66,1047,4.42,51
532039,ZENOTECH,X,62.10,63.00,60.10,61.00,7216,4.42,107
513269,MANINDS,B,88.90,90.45,87.95,89.75,4954,4.41,204
507438,IFBAGRO,B,544.30,613.00,544.30,547.50,800,4.41,140
539526,SCTL,B,1.18,1.20,1.18,1.19,370034,4.41,2623
505163,ZFSTEERING,X,522.00,530.00,515.00,525.35,836,4.39,56
531893,SAWABUSI,X,1.28,1.31,1.22,1.26,346044,4.39,668
507155,JAGAJITIND,XT,79.85,79.95,76.20,79.55,5547,4.37,26
500370,SALORAINTL,X,37.65,38.00,35.05,35.45,11945,4.37,86
532760,DEEPENR,T,139.75,139.75,138.00,139.75,3130,4.37,64
536128,VKJINFRA,XT,0.38,0.42,0.38,0.42,1063807,4.35,688
539662,BFLAFL,X,22.80,22.80,21.70,21.70,19837,4.35,270
543193,DJML,M,145.00,146.90,143.00,143.00,3000,4.35,3
532384,TYCHE,X,125.50,132.25,125.50,129.20,3383,4.34,88
526381,PATINTLOG,B,14.00,14.70,13.80,14.32,30496,4.33,88
500267,MAJESAUT,X,125.05,134.45,125.05,129.00,3311,4.32,36
531082,ALANKIT,B,11.14,11.15,10.98,11.10,39022,4.31,201
522294,TIGLOB,X,96.70,104.40,96.70,104.35,4230,4.30,42
532357,MUKTAARTS,B,61.10,64.60,61.10,61.85,6794,4.28,199
533296,FMNL,B,5.74,5.90,5.64,5.90,73028,4.27,115
532740,LOKESHMACH,T,112.00,112.00,109.00,110.10,3881,4.25,75
541400,ZIMLAB,X,329.10,329.10,329.10,329.10,1290,4.25,26
532521,PALRED,B,165.00,165.55,155.30,156.05,2638,4.24,128
530449,RUNGTAIR,XT,30.05,30.05,27.25,30.05,14777,4.24,86
520066,JAYBARMARU,B,164.35,178.85,164.35,174.35,2434,4.24,86
511605,ARIHCAPM,B,70.00,70.90,68.85,70.35,6082,4.23,219
532906,MAANALU,B,185.55,186.95,175.55,179.70,2332,4.23,222
534680,SRGHFL,XT,202.75,205.00,196.15,200.00,2138,4.22,30
507910,FIBERWEB,B,37.25,37.65,36.60,37.25,11349,4.20,111
505725,AQFINTECH,XT,381.00,409.30,381.00,387.45,1078,4.19,34
539517,SXETF,A,662.00,674.75,662.00,670.50,626,4.19,54
524709,NACLIND,B,85.00,85.30,83.25,83.55,4960,4.18,175
530255,KAYPOWR,XT,8.20,8.41,8.20,8.40,49643,4.17,51
532678,BRFL,Z,1.83,1.83,1.83,1.83,227932,4.17,162
513721,MFSINTRCRP,X,9.50,10.17,9.37,10.04,41289,4.14,77
532934,PPAP,B,202.15,202.15,192.25,195.00,2112,4.12,255
539122,BODHTREE,X,17.80,18.00,16.55,17.60,23807,4.08,92
542248,DECCAN,M,42.90,42.90,42.00,42.00,9600,4.07,8
543449,WFL,T,235.85,236.00,213.75,219.50,1819,4.07,56
530433,SHIVAAGRO,X,111.10,114.40,105.40,106.80,3734,4.07,88
543443,ASCENSIVE,MS,25.25,26.00,25.10,26.00,16000,4.06,4
590072,SUNDRMBRAK,B,339.05,343.70,339.00,341.00,1186,4.05,42
531310,AVAILFC,XT,233.00,239.70,221.30,232.50,1748,4.05,72
509077,PRESSMN,T,47.70,47.90,46.00,47.40,8558,4.04,44
500672,NOVARTIND,B,671.00,675.80,667.75,668.30,603,4.04,80
532216,HBSTOCK,B,57.05,57.05,54.00,54.65,7324,4.03,238
532629,MBECL,T,3.40,3.59,3.40,3.47,116092,4.01,71
509152,GRPLTD,B,1870.00,1882.10,1852.05,1852.05,213,3.99,21
513502,BAROEXT,X,3.14,3.14,2.90,2.98,132706,3.99,305
514266,ZENIFIB,X,76.00,78.90,73.15,74.50,5210,3.99,152
507794,KHAICHEM,B,74.15,76.45,74.15,74.55,5330,3.98,131
531608,GORANIN,XT,167.00,167.00,166.20,166.20,2395,3.98,25
526668,KAMATHOTEL,T,85.05,85.05,84.65,84.65,4696,3.98,62
543462,DEVIT,B,215.25,221.00,215.00,217.60,1829,3.98,218
531845,ZENITHSTL,B,5.10,5.25,5.05,5.06,77505,3.97,229
514221,KLIFESTYL,Z,0.29,0.29,0.27,0.29,1410021,3.97,763
530317,GODAVARI,X,65.00,68.25,62.70,65.20,6048,3.96,94
532113,BRIJLEAS,XT,6.25,6.25,6.24,6.25,63233,3.95,113
509472,CRAVATEX,XT,440.00,440.00,425.55,428.15,920,3.95,37
530611,STURDY,XT,1.00,1.01,0.95,0.98,399146,3.93,584
543546,HEALTHYLIFE,M,6.50,6.58,6.50,6.58,60000,3.93,6
542932,BIRLATYRES,T,4.70,4.92,4.46,4.72,85993,3.93,298
533007,LGBFORGE,T,10.05,10.20,9.80,9.94,39533,3.93,161
508941,PANCARBON,X,404.80,409.85,396.00,401.80,973,3.91,92
533218,EMAMIREAL,B,78.95,80.80,78.45,79.30,4891,3.90,139
543241,VGIL,M,200.00,200.00,189.55,189.60,2000,3.90,3
531176,MEFCOMCAP,XT,158.05,158.05,158.05,158.05,2462,3.89,103
524412,AREYDRG,B,38.45,39.25,38.20,38.40,10033,3.88,173
512161,SECURKLOUD,B,61.00,61.90,58.80,60.40,6479,3.87,202
533704,ESSARSHPNG,B,9.02,9.02,8.68,8.77,44131,3.87,138
538860,PANAFIC,X,1.42,1.42,1.27,1.32,285970,3.87,582
543229,SAMRATFORG,X,122.85,122.85,122.50,122.85,3127,3.84,39
523660,WATERBASE,B,84.70,84.70,75.90,77.80,4952,3.84,178
538610,UNISON,X,20.00,20.60,19.20,20.35,18975,3.82,123
540787,ICICIB22,A,56.49,56.89,55.38,56.01,6795,3.81,232
513723,HGIND,XT,115.50,115.50,115.50,115.50,3301,3.81,9
513693,KAJARIR,X,40.00,41.00,39.10,39.35,9521,3.78,79
523384,MAHAPEXLTD,T,107.75,108.15,107.70,108.10,3502,3.78,26
523842,SUPTANERY,X,7.15,7.15,6.88,6.96,54196,3.78,170
538540,RLFL,X,1.14,1.18,1.10,1.18,324580,3.78,253
506261,MODISONLTD,B,62.00,64.05,62.00,62.95,5966,3.77,171
530341,MUKESHB,X,76.70,91.65,76.70,90.65,4195,3.76,88
526588,PHOTOQUP,XT,27.50,27.60,25.05,27.25,13819,3.74,43
521200,SURYALAXMI,B,59.95,64.00,57.95,59.20,6296,3.72,258
530167,MONGIPA,XT,26.15,26.15,24.85,25.90,14584,3.71,41
530109,ANUPAM,X,2.42,2.42,2.32,2.35,157690,3.71,608
532612,INDOCO,A,349.15,354.75,347.75,350.15,1054,3.70,94
539515,QUINT,X,295.05,303.90,295.05,297.85,1242,3.70,56
539148,SHIVALIK,B,790.95,807.05,784.15,785.50,464,3.69,124
542579,AGOL,T,71.80,72.60,69.20,71.60,5154,3.69,32
533161,EMMBI,B,98.15,98.65,93.00,93.30,3945,3.69,48
511108,SHIVTEX,B,148.50,150.00,146.60,147.30,2496,3.69,62
512175,VAMA,X,6.92,7.07,6.88,6.92,53102,3.68,207
534312,MTEDUCARE,B,8.00,8.40,7.70,8.05,46118,3.68,79
531813,GANGAPA,X,81.40,92.60,81.40,85.35,4216,3.67,39
540647,GANGESSEC,B,114.95,114.95,102.75,103.35,3428,3.66,150
526345,PANJON,X,14.35,15.15,13.50,13.65,25677,3.65,121
524440,CAMEXLTD,X,32.90,32.90,30.25,30.90,11682,3.65,87
524488,SVCIND,XT,3.34,3.34,3.05,3.09,113593,3.64,216
505688,BHARATGEAR,B,135.00,136.70,132.65,133.35,2709,3.64,226
512020,ZSARACOM,X,3397.20,3397.50,3251.00,3314.20,109,3.62,52
509438,BENARAS,X,2752.00,2769.95,2620.00,2691.05,135,3.62,31
514175,VARDMNPOLY,B,21.00,21.15,20.20,21.15,17287,3.62,82
522108,YUKEN,B,469.70,503.10,469.70,489.00,760,3.61,59
530163,KERALAYUR,X,85.20,87.80,83.50,84.05,4260,3.60,95
510245,SWASTIVI,X,6.13,6.14,6.00,6.09,59114,3.60,265
507515,CJGEL,XT,30.05,33.10,30.00,31.05,11641,3.60,55
500170,GTNINDS,XT,56.20,56.20,56.20,56.20,6393,3.59,93
526677,KEEPLEARN,T,4.90,4.92,4.53,4.92,73718,3.59,82
508494,WARRENTEA,X,70.00,70.75,68.75,70.00,5143,3.58,40
542747,SNXT50BEES,A,52.98,52.98,50.55,52.00,6967,3.58,71
533260,CAREERP,B,127.85,134.15,127.80,131.85,2737,3.58,141
533101,SURYAAMBA,X,194.00,200.00,193.05,193.90,1808,3.56,20
526217,HITECHCORP,B,258.00,258.00,235.10,237.40,1478,3.56,101
530023,THEINVEST,B,100.50,103.00,95.50,96.40,3573,3.56,133
531569,SANJIVIN,X,50.00,51.60,48.30,50.15,7093,3.56,61
531518,VIKASPROP,Z,0.83,0.84,0.80,0.84,432458,3.55,141
514240,KUSHIND,X,8.10,8.35,7.57,8.09,44501,3.55,162
532993,SEJAL,T,263.00,270.95,260.00,263.05,1340,3.53,27
532893,VTMLTD,X,50.60,51.55,49.10,49.30,7099,3.53,85
543306,DODLA,B,493.95,494.05,482.00,482.25,724,3.53,214
530697,ZENLABS,XT,75.80,79.00,72.60,75.20,4674,3.52,47
532354,VIRGOGLOB,XT,3.23,3.55,3.23,3.55,108076,3.52,12
517494,ACCEL,X,17.30,17.40,16.90,17.00,20608,3.51,122
538708,ETIL,X,9.55,9.55,9.47,9.48,36761,3.51,123
538569,TRIVENIENT,X,2.85,2.92,2.71,2.85,123325,3.49,330
532173,CYBERTECH,B,135.50,135.50,132.70,133.25,2613,3.49,122
505212,JAINEX,XT,159.30,159.35,154.00,159.35,2189,3.48,70
532695,CELEBRITY,B,21.95,21.95,20.50,20.65,16603,3.47,230
514286,ASHIMASYN,B,14.70,14.85,14.20,14.33,23972,3.45,91
526859,ISFL,XT,3.01,3.01,3.01,3.01,114350,3.44,427
523309,SHRIGANG,XT,128.75,131.25,120.10,123.15,2678,3.43,74
532621,MORARJEE,B,21.10,22.70,21.10,22.20,15464,3.42,163
538521,YAANENT,X,21.50,21.75,21.50,21.55,15801,3.42,16
532850,MIC,T,11.20,11.70,11.01,11.13,30445,3.41,126
540797,SHALBY,B,143.15,147.10,143.15,145.00,2342,3.40,255
514354,PREMIERPOL,B,93.50,93.50,81.30,86.60,3980,3.40,100
506618,PUNJABCHEM,B,1125.10,1135.00,1114.15,1128.80,303,3.40,103
523144,MEDICAPQ,X,48.45,48.45,44.50,46.55,7343,3.39,140
500467,HARRMALAYA,B,140.90,141.00,138.40,138.80,2423,3.38,119
506525,KANORICHEM,B,139.90,139.90,132.30,134.15,2511,3.37,113
504378,NYSSACORP,X,6.63,6.88,6.55,6.59,50967,3.36,155
521105,OLYMPTX,X,94.25,95.15,89.50,92.60,3590,3.36,75
540730,MEHAI,B,23.30,23.30,23.30,23.30,14373,3.35,61
533761,GPTINFRA,B,65.15,65.15,60.85,62.30,5317,3.35,301
539220,MISHKA,T,35.10,35.15,35.10,35.10,9500,3.34,44
518075,SURAJ,Z,96.35,98.90,94.90,94.90,3494,3.34,25
500173,GFLLIMITED,B,65.50,66.00,65.00,65.10,5118,3.34,162
500458,KORE,XT,12.25,12.79,12.25,12.25,26902,3.33,216
530803,BHAGIL,B,160.00,164.20,158.30,159.60,2065,3.32,134
539938,MIL,X,80.70,84.00,80.00,80.55,3994,3.30,53
532853,ASAHISONG,B,270.00,276.20,265.15,270.80,1201,3.28,139
505196,TIL,Z,99.00,103.90,95.50,96.10,3357,3.28,81
524408,UNIVSTAR,XT,157.25,160.00,156.15,156.15,2068,3.25,34
524238,GUJINJEC,XT,7.03,7.03,6.40,6.67,46600,3.23,35
504273,MODULEX,X,13.58,13.58,12.35,12.38,25821,3.23,66
538567,GULFOILLUB,B,417.00,427.50,417.00,425.20,762,3.22,87
543171,ROJL,M,30.50,30.50,30.50,30.50,10500,3.20,2
513252,JAYUSH,X,544.85,544.85,526.00,535.70,596,3.20,29
505800,RANEHOLDIN,B,883.45,886.90,875.00,875.00,363,3.19,112
541336,INDOSTAR,T,151.55,155.85,148.00,154.45,2103,3.17,37
511473,INDBANK,B,23.25,23.90,23.25,23.55,13435,3.16,291
533644,UJAAS,T,3.02,3.09,3.00,3.04,104004,3.15,263
532676,PBAINFRA,B,12.24,12.75,11.65,12.05,26405,3.15,69
590122,ASHIKACR,X,38.25,38.25,36.30,36.70,8431,3.14,68
590107,KOTAKPSUBK,B,373.10,373.30,369.10,371.00,836,3.11,106
539313,UTINIFTETF,B,1950.00,1972.83,1930.10,1964.91,160,3.11,34
543221,ICICITECH,B,30.70,31.16,30.70,30.95,9999,3.10,102
513418,SMFIL,X,5.80,5.80,5.80,5.80,53528,3.10,178
526666,BIL,B,216.05,218.00,207.00,208.00,1470,3.10,52
526025,GLOBUSCON,X,33.20,33.20,28.55,29.15,10310,3.08,103
514386,GUJCOTEX,X,3.98,4.04,3.86,3.94,78674,3.08,150
500460,MUKANDLTD,B,104.75,105.80,103.70,104.00,2949,3.08,172
540788,ASPIRA,X,42.50,43.80,42.50,43.05,7076,3.06,46
537708,KOTAKNIFTY,B,194.66,195.56,194.66,195.00,1570,3.06,36
517530,SURANAT&P,B,10.50,11.09,10.50,10.92,27870,3.05,113
523186,BAPACK,XT,223.00,229.95,212.00,222.80,1402,3.05,44
543624,MAAGHADV,M,38.00,38.00,38.00,38.00,8000,3.04,4
890175,GGLPP,T,2.86,3.08,2.80,3.05,99837,3.03,41
536493,JK AGRI,X,470.00,483.00,462.90,480.70,636,3.03,38
538794,JETINFRA,M,75.60,75.60,75.60,75.60,4000,3.02,2
530233,AUROLAB,X,78.05,79.10,74.10,76.70,3947,3.02,67
531503,MARIS,X,81.10,82.50,80.00,81.40,3737,3.02,43
531373,THEBYKE,B,43.00,43.05,41.50,42.30,7091,3.02,110
521018,MARALOVER,B,58.80,60.30,57.30,57.90,5187,3.02,100
508905,SMIFS,X,47.50,49.50,44.60,45.00,6360,3.02,48
504879,ORIENTABRA,B,30.00,30.00,29.05,29.60,10209,3.01,128
531996,ODYCORP,XT,8.10,8.60,7.84,7.84,38011,3.01,85
526737,CORPOCO,XT,7.27,7.50,6.80,7.42,42861,3.00,98
522036,MIVENMACH,X,10.39,10.39,9.41,10.39,29043,2.99,76
531137,GEMSI,XT,1.04,1.13,1.03,1.06,276227,2.98,246
590018,HISARMET,B,133.95,133.95,124.35,128.65,2339,2.98,85
523269,ADVANIHOTR,B,83.00,84.00,81.95,83.60,3575,2.97,171
512247,ASHCAP,X,5.95,5.96,5.52,5.60,51645,2.97,182
522005,AUSTENG,X,113.90,113.90,106.50,107.20,2713,2.96,39
526654,THAKDEV,X,167.95,169.95,165.00,169.95,1747,2.95,23
530199,THEMISMED,B,899.00,903.70,891.15,901.00,328,2.95,72
518011,KEERTHI,XT,136.80,137.75,131.15,134.50,2199,2.95,29
501423,SHAILY,B,1617.00,1667.00,1612.00,1629.65,181,2.95,79
521228,TATIAGLOB,X,1.20,1.20,1.20,1.20,245294,2.94,40
531328,KRETTOSYS,X,0.71,0.71,0.68,0.69,424233,2.94,694
543520,GLHRL,M,73.50,73.50,73.50,73.50,4000,2.94,4
543219,ICICIALPLV,B,178.00,178.19,176.37,176.95,1654,2.93,72
524564,GAYATRIBI,XT,11.40,11.56,11.02,11.51,25834,2.93,115
532230,BENGALT,X,79.90,81.00,77.10,78.75,3674,2.91,40
532985,KTKSENSEX,A,65.00,65.49,64.25,65.21,4467,2.91,70
532894,INDOWIND,T,15.06,15.48,14.70,14.78,19446,2.90,149
521005,TITANIN,XT,28.90,28.90,27.50,27.75,10327,2.89,93
502587,NATHIND,X,73.90,73.95,70.30,71.35,4002,2.88,84
537259,SUYOG,X,345.00,356.00,345.00,350.00,822,2.88,27
531278,ELIXIR,X,42.70,42.70,40.15,41.30,6976,2.87,109
519532,ASIANTNE,X,13.10,13.10,12.61,12.85,22247,2.86,130
511525,PANINDIAC,XT,2.73,2.74,2.65,2.66,106274,2.85,291
890173,KCLINFPP,X,0.42,0.43,0.41,0.43,665551,2.85,73
517330,CMI,B,25.80,25.80,22.75,23.00,12212,2.83,190
531861,JOINDRE,X,36.00,36.90,35.00,35.30,7899,2.83,74
512634,SAVERA,XT,75.00,75.00,70.55,71.60,3869,2.82,35
540311,JITFINFRA,T,121.00,125.00,121.00,122.10,2291,2.81,38
540693,SHISHIND,T,176.15,176.15,176.15,176.15,1589,2.80,102
517168,SUBROS,B,317.70,325.90,309.80,312.90,887,2.80,164
531025,VISAGAR,X,1.43,1.45,1.37,1.41,198084,2.80,463
532870,ANKITMETAL,B,6.20,6.25,6.03,6.13,45071,2.78,79
532931,BURNPUR,B,4.95,5.11,4.90,5.00,55342,2.77,119
540366,RADIOCITY,B,23.95,23.95,23.35,23.35,11802,2.77,167
532019,LCCINFOTEC,B,2.41,2.57,2.41,2.57,108035,2.77,61
526439,AMBIT,XT,7.25,7.25,7.25,7.25,38062,2.76,17
532373,WEPSOLN,X,21.50,22.20,21.40,21.50,12776,2.75,54
539400,MALLCOM,B,698.90,707.95,694.30,695.00,391,2.74,59
532728,MALUPAPER,B,33.70,35.45,33.70,34.50,7897,2.74,88
530997,UNIQUEO,X,44.00,45.00,40.05,42.25,6641,2.73,70
532726,GALLANTT,B,64.05,65.35,63.30,63.85,4222,2.72,94
532661,RML,B,374.15,374.15,366.70,370.15,736,2.72,82
532712,RCOM,T,2.49,2.49,2.49,2.49,109284,2.72,223
543372,GETALONG,M,68.00,68.00,68.00,68.00,4000,2.72,2
500319,INDSUCR,X,62.85,62.90,60.30,60.75,4406,2.71,86
509597,HARDCAS,X,309.95,341.00,290.50,306.00,864,2.70,37
531399,GGAUTO,XT,30.90,31.55,29.60,30.45,8773,2.70,47
530063,YASHRAJC,X,8.80,8.80,8.00,8.03,33295,2.70,85
543538,GOEL,M,167.15,169.90,167.15,168.55,1600,2.70,2
543400,OMNIPOTENT,M,17.05,17.05,16.55,16.75,16000,2.69,8
533315,INOVSYNTH,X,24.25,24.75,23.65,24.00,11117,2.69,33
530365,ORIENTBELL,B,520.00,536.85,508.25,508.80,525,2.69,132
523289,RAMAVISION,XT,41.90,43.90,39.85,41.95,6489,2.68,69
536868,INTELSOFT,X,16.50,16.70,16.20,16.45,16292,2.68,139
590086,ORISSAMINE,T,2650.10,2705.00,2650.10,2654.10,101,2.68,26
543536,SILVERPRL,M,8.69,8.69,8.00,8.30,32000,2.67,4
518017,BHEEMACEM,XT,171.50,171.50,163.50,166.20,1608,2.67,54
